,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.1291719752579619,1.1662170095949431,0.9884742113351022,0.3365964150681532,1.105841557485282,0.8455578600816411,0.9315779921229591,1.1676323399729722,1.3635836653628313,1.6976091933507493,1.7460781937411558,1.656629528681301,1.7170759759022252,0.8853999321473007,1.3262399277534014,1.2506336282689565,1.2924393695488763,1.333553640036809,1.389696345006691,1.5320668588767203,1.5817612861272121,0.9668080869134734,1.4664710897212758,1.1509448937085716,1.7297501273472875,1.006268886700159,1.3665304017610893,1.8215881098734885,1.7929383252626288,1.6627554443728152,1.6287364823015646,1.498214379984144,1.6586606082512072,1.281961772874109,1.5633292481725425,1.569000784079015,1.2412925203984466,1.5373841853496548,1.3923720321416855,1.5508646984460748,1.1970013681079277,1.6774911660060692,1.273215244036744,1.2077312866383392,1.6355079099985494,0.6361346588222239,1.6934153519342772,1.6441079006138328,1.5203452932358448,1.8443030898464272,1.7887408390921338,1.6894450079933234,1.8066331124637824,1.7750531287765192,1.672776307856111,1.3782488023306398,1.2428784819480874,1.1351005677098471,1.7313592608025625,1.6360556430726612,1.6162734658261422,1.465815087403472,1.4730712296207442,1.513771027746422,1.5489069696653042,1.7853012868834326,1.6264912556814393,1.6664040001093756,1.6599706043296856,1.5343390723800983,1.4947929296391531,1.7662656915703834,1.638094270648147,1.646801227843982,1.6310101765829663,1.321022082084044,1.5572307524513134,1.5069165680682266,1.1714482769459087,1.7350137389231512,1.7616678919569302,1.7905665955439671,1.8209302086761774,1.464287776673374,1.5930853282057247,1.596993840274139,1.1621510608582346,1.1377862076307041,1.7903253673306647,1.588757845220265,1.755179135609764,1.1127489311928207,1.809959472729847,1.867737224427191,1.8124650874024704,1.8470381254781914,1.60928049042679,1.6604780860342245,1.8303127892696651,1.7563135578940279,1.7331193738872064
