,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
0,0.40706049806260436,0.4832559204235341,0.5650860006770337,0.5571442678041969,0.6448873152177006,0.5871027644797805,0.6264953333953809,0.6506855880591172,0.3635403101078891,0.5915796342299384,0.6695323999546829,0.6966569011804264,0.33066939078342755,0.6879333949834333,0.6691042147359187,0.5661920068331485,0.432838395409627,0.5973421865480889,0.6261244633390103,0.31707069660331266,0.43525386305414415,0.5395072425776765,0.5757291017244452,0.6631799322344871,0.5985140918508794,0.5403643820585987,0.7045882169204516,0.6166702155688922,0.3749531553125832,0.5879383904919264,0.6791415610233045,0.5737359330497778,0.6802817279376964,0.5801948107384345,0.6817222077752189,0.44219278771121856,0.5351305813263575,0.6355903932667348,0.6037724480866751,0.6774451175951675,0.3737207639027326,0.6158993476740041,0.5338766261753272,0.6475168879614447,0.5126739053672793,0.5845837638453037,0.6937623188639468,0.6045629372647434,0.504532237503746,0.44493784986708695,0.5685237581614518,0.5794884776753442,0.6443012069393013,0.544542584675809,0.32469464333948256,0.509966856281092,0.6972020711258926,0.3669442725910919,0.5736793943654528,0.5630535173235796,0.7159234986875884,0.6815397423018362,0.5558594462672682,0.6010390045534015,0.41360487699439097,0.6619828193217228,0.5710574125368009,0.6551742312747446,0.6445182702418573,0.6255758557359471,0.4067515596572161,0.6358473680944633,0.6161953385060142,0.5797949720580606,0.6890634408573831,0.6059216398607531,0.656530064705531,0.6129373345119671,0.7200516348487962,0.6806788292060437,0.6863269073839402,0.6854742889939434,0.6886641159256419,0.4664280749984126,0.5476582993049288,0.57303239871819,0.5764076011979428,0.7467890657736402,0.43164688100310744,0.5998101505960929,0.7261185158428174,0.44106563540460264,0.686803612915576,0.6153877560350867,0.4964453988620306,0.6052570750272538,0.5928544212704543,0.6412799151004505,0.6867434608259486,0.4482487125706226,0.5504418538078049,0.6660189019159202,0.660766474408045,0.6024243598635558,0.36552789536109376,0.6331855469449827,0.6760650111031874,0.5915605502151132,0.6605190302221164,0.7108265151508106,0.5500627637707401,0.3867803675322655,0.6762250124745597,0.40865130702826535,0.5668438601106706,0.7314703169728072,0.7243634044804814,0.6672010347477899,0.38772845008928214,0.6188771017814211,0.6480213116283027,0.7797460009831503,0.5431730956088467,0.6634707037879645,0.8274308656444926,0.5324002418345647,0.7533793006742022,0.5736023236905763,0.75471294305043,0.5990273514939433,0.7320990478447756,0.651719195238221,0.6740288721569683,0.7555163263330889,0.7188128548316264,0.7076136432388704,0.7620877506523231,0.8101222325320885,0.7587714424540244,0.8238378153862942,0.7522343329496237,0.7773033321358476,0.8406828267553532,0.6821413815541747,0.7706852327098981,0.8496508706481872,0.6539488447071804,0.7255446700307469,0.7709018707765859,0.676527436345671,0.7737969757626364,0.7636256835335502,0.7323969776671064,0.7725988207721941,0.8358622686254615,0.6805259311468987,0.6475397420940012,0.7381499944453769,0.7161427018498907,0.6665575470651289,0.8372996731391079,0.8292934021359242,0.8002898676846977,0.7176117161868495,0.795693311598513,0.8545149292585785,0.800300881150056,0.8304557498362032,0.7193196935361429,0.6983154759086407,0.8382349892812494,0.7876408421603751,0.8071401486243579,0.7222600128258869,0.7654877506306126,0.8297179242534769,0.7619064954944577,0.8169666699596347,0.7168392212574752,0.7749314732407167,0.8120735522086479,0.7596537931366625,0.79140389327063,0.6164527502356817,0.7606597552728556,0.69987782870567,0.8218680247701287,0.7647641777843862,0.7511965443161642,0.8130659731045162,0.8344723359372161,0.8331697462332779,0.8008665446144636,0.802208648760883,0.7199601120548862,0.7534824855417871,0.8680826994055898,0.8349140921337154,0.7397875179689982,0.8398616770113112,0.8782463098875981,0.8578373825961112,0.7810082777020775,0.8520864167699534,0.8141045672306577,0.8003318730006324,0.8268785499695058,0.7608447203049011,0.7338379248464777,0.8551177671807002,0.7290211366921004,0.8144666990133258,0.8275286848956437,0.8467607952896687,0.8305807614804654,0.7081510433485554,0.7923981199501897,0.7273199521942547,0.7047193497777497,0.7666041945433308,0.7411870033342826,0.795699398526885,0.7327498415938004,0.7578868484591603,0.7727977355033512,0.7921621626194315,0.8359857725019164,0.8038585646448938,0.7778236798938476,0.7837473787481343,0.6669046316409069,0.7316210073684868,0.7597672460161597,0.8236791908829262,0.727540506412599,0.7980640907357343,0.7813169087641557,0.8174087500553113,0.780737595483068,0.8377065229949684,0.7083701899191808,0.6348494226829577,0.7453484160388474,0.7249780263405088,0.7084859992611747,0.7839368522213039,0.7491587005301874,0.7617831289504049,0.7528885289755806,0.7221062862464619,0.710814550358311,0.7264019996085742,0.7225659244390693,0.8291629007658934,0.8594188269766545,0.7180551034938465,0.7284310664221249,0.7948474107242067,0.702639571456938,0.7116887585680258,0.8541188533877226,0.7223081247537582,0.8178110368202032,0.6852698594954371,0.6885051273177385,0.6398283400577273,0.8631828802287226,0.7647012190109849,0.6577679109149475,0.6973700976646542,0.7757446051377979,0.7062369338942065,0.8324295922536156,0.7979898017162578,0.7761976414283828,0.7660791275495193,0.7492852147617826,0.6732840182237192,0.7050097450108765,0.632257712187545,0.7670907442951399,0.7280159164704931,0.6690073759890582,0.6933895184694129,0.6917079555422999,0.7605180819265933,0.7547610180596578,0.7679885971888993,0.6995569901617916,0.605680332781763,0.7687907555473892,0.6712215836007465,0.7699158448711678,0.7187567323007038,0.6568808148308816,0.7679907957825968,0.595801259606337,0.8668525332065256,0.6858626448594488,0.6931621404820663,0.6904552271642352,0.7874774976451729,0.8609054237047311,0.781966278342733,0.7244480041015224,0.7571659149054197,0.6644427252097117,0.6187018658107856,0.7403770571317532,0.6092158781581453,0.8315897481066823,0.6649814753179997,0.7445752435846587,0.785603306799353,0.7055822000633809,0.7357782540879424,0.722758190445761,0.672654327655767,0.7771773205737464,0.7395497766937109,0.712341854433874,0.7789143599869753,0.6243103621846223,0.7927652626868453,0.6091697022548931,0.768699033016186,0.7913364009051106,0.7060340052668805,0.7012933061090967,0.7176010519979086,0.8569262901794266,0.7470066138983098,0.7173999400568349,0.8242389225430686,0.6962545285676773,0.7475959849931513,0.7022332987084273,0.6620345389669244,0.6346537037187474,0.6635948121142492,0.6905394827951534,0.667042036715299,0.5371250049451565,0.6369030605770628,0.7231377831565222,0.6741271576074588,0.7706281707534526,0.8056566919113413,0.6740348056770833,0.8609414703256916,0.739253763287328,0.7819989467856743,0.7103734875669303,0.684008513980303,0.7113605143769439,0.6588481991196826,0.6503068222911785,0.6195028060733518,0.6505996135225571,0.8653194154343415,0.830677908469598,0.7692385647969993,0.770211315296712,0.7450244200980121,0.782824103840648,0.7249762315756885,0.7474515933398953,0.735005944546225,0.7446266363645828,0.7760432474655032,0.7777645547834197,0.8291736169465642,0.5248250654707559,0.7573950633825439,0.7308074882960091,0.39779872882832545,0.7124341396298317,0.21823384869842946,0.7965532210887685,0.8654898893298724,0.791497580710391,0.7914609235958803,0.7889415688774277,0.7790863691298116,0.8253977599068395,0.7376117495734611,0.780113835370481,0.7230949488341538,0.7307701015184516,0.8011119977842143,0.7426202100891932,0.8335251441813345,0.8733961668853507,0.7781311444960828,0.7788545916965045,0.7778075616421465,0.8335482971287482,0.8304010674052085,0.7916716133150714,0.7992692603825702,0.7174557742836924,0.6323183676322344,0.7749296343687764,0.8132193351510217,0.7766493492587521,0.7289383956493891,0.7665936219805866,0.8413663060824946,0.720606286738298,0.7742224740901138,0.7681948258080027,0.8353929168341125,0.7830000224970564,0.8577365065603143,0.7281301636396222,0.8638348762328285,0.8707199148618042,0.8025008260171447,0.7106941625729735,0.7516374398479432,0.8579522986446491,0.8673889730276071,0.7118103259184723,0.7788477323017109,0.7363160187998345,0.8555008030336109,0.778122407792543,0.8192041438856958,0.7999894287246384,0.7735993176620829,0.7703097073207417,0.7350527320477394,0.8187877664194845,0.7566575151561463,0.7954244944806161,0.7881215841789488,0.868724224317653,0.8125075513087099,0.8634257774993889,0.7802451736632425,0.7251237919195952,0.6733187023103382,0.7649336864210502,0.8503211768676916,0.8166092384888439,0.8002955687188036,0.8609043424110276,0.7289654602906098,0.7895605644719914,0.6736646680401582,0.8167602541292884,0.7085611114589782,0.7925631445617088,0.7604489707323798,0.7021218686712449,0.749281960142165,0.8275371488192481,0.7791175704973393,0.7807498793783274,0.6882063419872864,0.7100606787348425,0.8038720023972279,0.7448063548215551,0.8454872404733318,0.7856547979016897,0.7967339695356102,0.8084896747486863,0.78218641533359,0.6985174821700839,0.7540770332527802,0.7456030669042422,0.6179968711881907,0.8179478439504295,0.8205161328977575,0.8085497011231217,0.7279493566474099,0.7788678855022446,0.7482581994610883,0.7854263105205127,0.8041688278039237,0.8350390197537948,0.7938244430180907,0.7747767760301247,0.7146422061157577,0.8751934411865125,0.8363495940279356,0.8163321989425332,0.7920641792039183,0.7108876152811456,0.7044782503645539,0.6930593337232154,0.7878447245825675,0.7679874874906816,0.771558608834479,0.7008015305168525,0.7542022424402994,0.8047019337217951,0.8038150857929319,0.8289104829815741,0.7624738847792687,0.7784695177537317
