,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.2006788544251368,1.1038458926680779,1.0415282681629223,1.0844534782993427,0.805907014113705,1.011892707702931,1.2751663383680416,1.5566720551300564,1.570421287216031,1.6415164578980297,1.6204086557573607,1.5976306200224233,1.7293237676660005,1.721454197035147,1.798202378373525,1.7399553708521713,1.8279376337213917,1.6692503228157154,1.7563145645591942,1.5682251132019265,1.6868419811854984,1.6342147578633492,1.3840388794768503,1.6741450127968922,1.5704795646925276,1.6273245258442801,1.4464497589082455,1.5324862262592485,1.5402672184676183,1.4329924858861136,1.6822187730956688,1.764817235936759,1.7073402559403479,1.768569587291024,1.7875732554908974,1.7593878255517268,1.7473555688311118,1.6471995417966396,1.5286517562767534,1.3352376167538207,1.5330009489581489,1.318992962007993,1.7457609275228032,1.7268844411409323,1.6391767622723967,1.8024479331985863,1.818776976540849,1.7523228889499858,1.6709524937692184,1.3683987729162772,1.0417647854586174,1.455342984609281,1.6844770411051946,1.7673075936748457,1.6984284670019163,1.4669032734649892,1.2890032242537326,1.8085284557797816,1.6950024442166418,1.7275258364749744,1.5821583829966892,1.5560914176512388,1.789816141969361,1.6191641448040581,1.602754114196595,1.7439578180209088,1.4306546508553728,1.493804252885501,1.635791631809047,1.7890995751729475,1.4414818847950648,1.4748890228712315,1.7584119081516076,1.7234846194872162,1.6386474962163038,1.761880949820411,1.7652682366154573,1.608323856459072,1.433590043236026,1.6017031899590344,1.6306860464703592,1.8212011875477698,1.6908252272842232,1.6582383999077988,1.4550186006390953,1.0395987494322534,1.714747669904563,1.729702420390764,1.7989850062702528,1.7411397849527075,1.7326632661770052,1.7686275053662772,1.7676492958740013,1.7124777456902096,1.6778964694107863,1.728676221882985,1.6286404340237834,1.592291589510662,1.5588574773055548,1.3401877525581587,1.4756772664340767
