,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.2510827696395448,1.1015453186955404,1.079299216460611,1.0350787212529031,0.8195665211415356,1.0548862118222584,1.1265236331662667,1.0674088559841022,1.2116673376137195,0.9624988540017501,1.0051013225300216,1.2821530858267893,1.068459275934373,0.8902662033506139,1.0409849663916937,0.7763603383144445,1.0036049262509161,0.7814094970743874,1.0568735660846587,1.211626190284842,1.121777689124563,1.1596792404235825,1.1582306318083724,1.1855648398294505,1.1828743754936297,1.2130331488630361,1.313711899977025,1.2925537050000957,1.305905066572787,1.3446632796427762,1.2954693256067822,1.2745811428730252,1.3117049195039425,1.244634305036286,1.2542895252306845,1.2540643910927227,1.2846048782718453,1.31974805298737,1.2902695838215643,1.274795525621221,1.2750646076164074,1.2746803349711224,1.2773184130900257,1.2966641347714045,1.2895961535378233,1.2985122339028723,1.305386840101696,1.2500851142751896,1.2876248060307762,1.3089736307703985,1.2613592450073587,1.31164948331134,1.2958242587378352,1.2769418174693765,1.2443743374945186,1.3004869789426436,1.3150390001555705,1.2786339268559983,1.2810285677850768,1.303372115574148,1.2867736258648437,1.2833866139586863,1.3376985548170333,1.294071954617998,1.2455194283453035,1.3042965642952506,1.2658340693343137,1.3041268147077107,1.3306335761445895,1.2975180736656284,1.294470873133832,1.2719608364004173,1.2780484291677627,1.2417918869632683,1.2593897251943222,1.320231311877853,1.3033690991310412,1.2861747261438286,1.3040289232103777,1.297818914588471,1.2462527460460486,1.2864205290496709,1.249037582585252,1.2305989738320942,1.3312909022514643,1.219417192923292,1.2537954703612852,1.300849530998898,1.0642315553316126,1.2465624729245595,1.237362480675888,1.2646401821826465,1.27356409937279,1.2780565240553363,1.215124173566753,1.16335018690914,1.2751243736037714,1.146996797872433,1.1396430407693199,1.2276703972792538,1.2467961610335818
